Order_ID,Customer_ID,Category,Payment_Method,Order_Value,Discount_Percent,Est_Delivery_Days,Actual_Delivery_Days,Customer_Rating,Returned,City_Tier,Delivery_Delay,Fulfillment_Status,High_Value_Flag,Net_Revenue,Order_Segment
ORD1576,CUST208,Electronics,Debit Card,1756.84,5,3,4,4.0,Yes,Tier 3,1,Minor Delay,Regular Order,1668.9979999999998,Standard Order
ORD1577,CUST323,Electronics,UPI,1984.17,0,3,5,3.0,No,Tier 1,2,Minor Delay,Regular Order,1984.17,Standard Order
ORD1578,CUST215,Electronics,Debit Card,721.75,20,2,9,3.0,Yes,Tier 1,7,Severe Delay,Regular Order,577.4,Standard Order
ORD1579,CUST193,Electronics,UPI,2290.11,5,4,11,4.0,No,Tier 1,7,Severe Delay,Regular Order,2175.6045,Loyal & Satisfied
ORD1580,CUST146,Books,UPI,1069.96,10,2,1,1.0,No,Tier 1,-1,Early,Regular Order,962.964,Standard Order
ORD1581,CUST198,Fashion,UPI,946.77,30,3,5,1.0,Yes,Tier 1,2,Minor Delay,Regular Order,662.7389999999999,High-Risk Transaction
ORD1582,CUST154,Electronics,Cash on Delivery,255.76,15,3,4,5.0,No,Tier 1,1,Minor Delay,Regular Order,217.396,Standard Order
ORD1583,CUST267,Beauty,Credit Card,611.04,0,5,6,1.0,Yes,Tier 3,1,Minor Delay,Regular Order,611.04,Standard Order
ORD1584,CUST151,Beauty,UPI,3408.55,30,6,5,4.0,Yes,Tier 1,-1,Early,Regular Order,2385.985,High-Risk Transaction
ORD1585,CUST243,Beauty,UPI,796.75,5,3,4,5.0,No,Tier 2,1,Minor Delay,Regular Order,756.9124999999999,Standard Order
ORD1586,CUST112,Beauty,UPI,1149.44,0,7,14,3.0,No,Tier 1,7,Severe Delay,Regular Order,1149.44,Standard Order
ORD1587,CUST213,Electronics,Cash on Delivery,1111.2,20,7,11,3.0,No,Tier 1,4,Severe Delay,Regular Order,888.96,Standard Order
ORD1588,CUST223,Fashion,UPI,1271.18,10,2,2,4.0,No,Tier 1,0,On-Time,Regular Order,1144.0620000000001,Loyal & Satisfied
ORD1589,CUST205,Books,Cash on Delivery,275.95,10,2,1,5.0,No,Tier 1,-1,Early,Regular Order,248.355,Standard Order
ORD1590,CUST257,Home & Kitchen,UPI,739.63,5,6,6,5.0,No,Tier 2,0,On-Time,Regular Order,702.6485,Standard Order
ORD1591,CUST246,Electronics,Debit Card,1741.04,10,6,8,4.0,Yes,Tier 3,2,Minor Delay,Regular Order,1566.936,Standard Order
ORD1592,CUST244,Books,Credit Card,468.61,5,5,6,2.0,Yes,Tier 1,1,Minor Delay,Regular Order,445.1795,Standard Order
ORD1593,CUST219,Electronics,Credit Card,473.15,30,4,4,4.0,No,Tier 2,0,On-Time,Regular Order,331.205,Standard Order
ORD1594,CUST162,Electronics,Cash on Delivery,212.17,5,2,1,3.0,No,Tier 2,-1,Early,Regular Order,201.56149999999997,Standard Order
ORD1595,CUST118,Fashion,Credit Card,890.4,30,6,6,4.0,No,Tier 3,0,On-Time,Regular Order,623.28,Standard Order
ORD1596,CUST191,Home & Kitchen,Cash on Delivery,2771.98,10,2,2,1.0,No,Tier 2,0,On-Time,Regular Order,2494.782,Standard Order
ORD1597,CUST157,Home & Kitchen,Cash on Delivery,263.96,20,6,10,2.0,No,Tier 2,4,Severe Delay,Regular Order,211.168,Standard Order
ORD1598,CUST282,Electronics,Cash on Delivery,454.52,15,3,4,4.0,Yes,Tier 2,1,Minor Delay,Regular Order,386.342,Standard Order
ORD1599,CUST189,Beauty,Credit Card,645.42,15,2,2,4.0,No,Tier 3,0,On-Time,Regular Order,548.607,Standard Order
ORD1600,CUST328,Fashion,Cash on Delivery,1778.89,5,3,3,3.0,No,Tier 1,0,On-Time,Regular Order,1689.9455,Standard Order
ORD1601,CUST317,Electronics,Credit Card,1428.1,5,2,1,3.0,No,Tier 1,-1,Early,Regular Order,1356.695,Standard Order
ORD1602,CUST216,Beauty,Cash on Delivery,845.31,5,4,11,5.0,No,Tier 3,7,Severe Delay,Regular Order,803.0444999999999,Standard Order
ORD1603,CUST161,Beauty,UPI,1907.89,30,5,5,4.0,Yes,Tier 2,0,On-Time,Regular Order,1335.523,High-Risk Transaction
ORD1604,CUST122,Beauty,Cash on Delivery,1328.8,20,7,7,3.0,No,Tier 2,0,On-Time,Regular Order,1063.04,Standard Order
ORD1605,CUST226,Books,UPI,2916.51,10,7,7,2.0,No,Tier 2,0,On-Time,Regular Order,2624.8590000000004,Standard Order
ORD1606,CUST236,Home & Kitchen,Cash on Delivery,2244.67,0,7,8,3.0,Yes,Tier 1,1,Minor Delay,Regular Order,2244.67,Standard Order
ORD1607,CUST239,Home & Kitchen,Debit Card,549.73,5,3,4,5.0,No,Tier 2,1,Minor Delay,Regular Order,522.2435,Standard Order
ORD1608,CUST344,Electronics,Cash on Delivery,580.02,15,6,7,4.0,No,Tier 2,1,Minor Delay,Regular Order,493.017,Standard Order
ORD1609,CUST228,Fashion,UPI,360.73,10,7,7,4.0,No,Tier 1,0,On-Time,Regular Order,324.65700000000004,Standard Order
ORD1610,CUST157,Fashion,UPI,693.11,20,4,4,4.0,Yes,Tier 2,0,On-Time,Regular Order,554.488,Standard Order
ORD1611,CUST221,Fashion,Credit Card,9431.41,50,7,6,3.0,No,Tier 3,-1,Early,High-Value Order,4715.705,Standard Order
ORD1612,CUST100,Home & Kitchen,UPI,824.55,0,2,3,5.0,No,Tier 1,1,Minor Delay,Regular Order,824.55,Standard Order
ORD1613,CUST338,Fashion,Cash on Delivery,498.91,10,3,2,4.0,No,Tier 2,-1,Early,Regular Order,449.019,Standard Order
ORD1614,CUST133,Electronics,Credit Card,1925.02,10,2,2,2.0,No,Tier 1,0,On-Time,Regular Order,1732.518,Standard Order
ORD1615,CUST195,Electronics,UPI,1138.3,5,2,4,2.0,No,Tier 2,2,Minor Delay,Regular Order,1081.385,Standard Order
ORD1616,CUST225,Home & Kitchen,Cash on Delivery,394.46,0,2,4,4.0,No,Tier 1,2,Minor Delay,Regular Order,394.46,Standard Order
ORD1617,CUST217,Electronics,Debit Card,774.98,0,5,5,5.0,No,Tier 2,0,On-Time,Regular Order,774.98,Standard Order
ORD1618,CUST147,Beauty,Cash on Delivery,842.28,30,5,5,3.0,No,Tier 3,0,On-Time,Regular Order,589.5959999999999,Standard Order
ORD1619,CUST188,Fashion,UPI,1882.08,10,6,5,5.0,No,Tier 1,-1,Early,Regular Order,1693.872,Loyal & Satisfied
ORD1620,CUST331,Fashion,UPI,225.07,10,3,4,4.0,Yes,Tier 3,1,Minor Delay,Regular Order,202.563,Standard Order
ORD1621,CUST336,Home & Kitchen,Debit Card,576.04,30,4,6,3.0,No,Tier 3,2,Minor Delay,Regular Order,403.22799999999995,Standard Order
ORD1622,CUST216,Books,Credit Card,1074.77,20,4,4,1.0,No,Tier 1,0,On-Time,Regular Order,859.816,Standard Order
ORD1623,CUST228,Fashion,UPI,575.76,0,4,4,2.0,No,Tier 1,0,On-Time,Regular Order,575.76,Standard Order
ORD1624,CUST115,Home & Kitchen,Cash on Delivery,1388.03,10,2,4,4.0,No,Tier 3,2,Minor Delay,Regular Order,1249.227,Loyal & Satisfied
ORD1625,CUST288,Home & Kitchen,UPI,989.03,10,5,7,2.0,No,Tier 3,2,Minor Delay,Regular Order,890.127,Standard Order
ORD1626,CUST330,Fashion,Credit Card,738.76,20,3,3,3.0,No,Tier 1,0,On-Time,Regular Order,591.008,Standard Order
ORD1627,CUST291,Beauty,Debit Card,3776.03,15,2,2,4.0,No,Tier 1,0,On-Time,High-Value Order,3209.6255,Loyal & Satisfied
ORD1628,CUST290,Books,UPI,1400.13,15,5,5,4.0,No,Tier 1,0,On-Time,Regular Order,1190.1105,Loyal & Satisfied
ORD1629,CUST168,Home & Kitchen,Debit Card,367.03,5,5,4,2.0,No,Tier 3,-1,Early,Regular Order,348.6785,Standard Order
ORD1630,CUST121,Beauty,Cash on Delivery,1185.43,20,7,11,3.0,No,Tier 1,4,Severe Delay,Regular Order,948.344,Standard Order
ORD1631,CUST192,Beauty,UPI,2020.95,0,7,9,4.0,Yes,Tier 2,2,Minor Delay,Regular Order,2020.95,Standard Order
ORD1632,CUST346,Home & Kitchen,UPI,1679.22,0,3,4,4.0,No,Tier 3,1,Minor Delay,Regular Order,1679.22,Loyal & Satisfied
ORD1633,CUST294,Books,UPI,426.62,5,3,2,5.0,No,Tier 1,-1,Early,Regular Order,405.289,Standard Order
ORD1634,CUST175,Home & Kitchen,Cash on Delivery,4508.8,0,3,5,2.0,No,Tier 2,2,Minor Delay,High-Value Order,4508.8,Standard Order
ORD1635,CUST253,Home & Kitchen,Credit Card,914.82,5,2,2,5.0,No,Tier 1,0,On-Time,Regular Order,869.079,Standard Order
ORD1636,CUST243,Home & Kitchen,UPI,407.83,20,6,6,4.0,No,Tier 3,0,On-Time,Regular Order,326.264,Standard Order
ORD1637,CUST278,Books,UPI,438.43,30,3,3,4.0,No,Tier 1,0,On-Time,Regular Order,306.901,Standard Order
ORD1638,CUST328,Electronics,UPI,324.08,5,7,6,4.0,No,Tier 2,-1,Early,Regular Order,307.876,Standard Order
ORD1639,CUST185,Beauty,UPI,2152.62,5,6,7,3.0,No,Tier 2,1,Minor Delay,Regular Order,2044.9889999999998,Standard Order
ORD1640,CUST284,Beauty,UPI,356.17,5,2,2,2.0,No,Tier 1,0,On-Time,Regular Order,338.3615,Standard Order
ORD1641,CUST128,Electronics,Debit Card,360.41,5,6,6,4.0,No,Tier 1,0,On-Time,Regular Order,342.3895,Standard Order
ORD1642,CUST305,Books,UPI,2480.32,0,4,4,4.0,No,Tier 1,0,On-Time,Regular Order,2480.32,Loyal & Satisfied
ORD1643,CUST319,Electronics,UPI,707.02,30,6,6,4.0,No,Tier 1,0,On-Time,Regular Order,494.91399999999993,Standard Order
ORD1644,CUST168,Fashion,Credit Card,237.61,5,3,2,3.0,Yes,Tier 3,-1,Early,Regular Order,225.7295,Standard Order
ORD1645,CUST146,Home & Kitchen,Debit Card,263.95,10,2,2,5.0,No,Tier 3,0,On-Time,Regular Order,237.555,Standard Order
ORD1646,CUST340,Electronics,Debit Card,384.02,0,3,5,4.0,No,Tier 2,2,Minor Delay,Regular Order,384.02,Standard Order
ORD1647,CUST193,Books,Credit Card,488.03,30,7,6,2.0,Yes,Tier 2,-1,Early,Regular Order,341.621,High-Risk Transaction
ORD1648,CUST337,Books,UPI,1512.87,15,4,3,3.0,Yes,Tier 2,-1,Early,Regular Order,1285.9395,Standard Order
ORD1649,CUST289,Fashion,Cash on Delivery,405.41,30,7,7,4.0,No,Tier 3,0,On-Time,Regular Order,283.787,Standard Order
ORD1650,CUST343,Electronics,Credit Card,351.87,20,3,5,4.0,No,Tier 1,2,Minor Delay,Regular Order,281.49600000000004,Standard Order
ORD1651,CUST296,Fashion,UPI,1936.37,5,3,3,4.0,No,Tier 1,0,On-Time,Regular Order,1839.5514999999998,Loyal & Satisfied
ORD1652,CUST303,Home & Kitchen,Credit Card,1534.24,5,3,3,5.0,No,Tier 1,0,On-Time,Regular Order,1457.528,Loyal & Satisfied
ORD1653,CUST243,Beauty,Credit Card,885.8,15,5,5,3.0,Yes,Tier 2,0,On-Time,Regular Order,752.93,Standard Order
ORD1654,CUST317,Home & Kitchen,UPI,1156.37,5,4,4,3.0,No,Tier 1,0,On-Time,Regular Order,1098.5514999999998,Standard Order
ORD1655,CUST317,Fashion,UPI,648.73,10,3,2,5.0,No,Tier 1,-1,Early,Regular Order,583.8570000000001,Standard Order
ORD1656,CUST275,Home & Kitchen,Cash on Delivery,990.5,0,3,4,5.0,No,Tier 1,1,Minor Delay,Regular Order,990.5,Standard Order
ORD1657,CUST184,Fashion,UPI,1047.9,0,7,8,4.0,No,Tier 2,1,Minor Delay,Regular Order,1047.9,Standard Order
ORD1658,CUST138,Books,Credit Card,787.73,10,7,7,5.0,No,Tier 1,0,On-Time,Regular Order,708.957,Standard Order
ORD1659,CUST199,Electronics,Credit Card,3044.68,10,3,4,2.0,Yes,Tier 1,1,Minor Delay,Regular Order,2740.212,Standard Order
ORD1660,CUST132,Books,Credit Card,219.43,20,2,3,5.0,Yes,Tier 1,1,Minor Delay,Regular Order,175.544,Standard Order
ORD1661,CUST321,Fashion,UPI,2028.86,0,5,5,3.0,Yes,Tier 1,0,On-Time,Regular Order,2028.86,Standard Order
ORD1662,CUST200,Beauty,UPI,359.39,10,7,7,2.0,No,Tier 2,0,On-Time,Regular Order,323.451,Standard Order
ORD1663,CUST122,Fashion,UPI,2116.7,0,2,1,3.0,No,Tier 1,-1,Early,Regular Order,2116.7,Standard Order
ORD1664,CUST349,Home & Kitchen,Cash on Delivery,1110.605,0,5,4,3.0,No,Tier 1,-1,Early,Regular Order,1110.605,Standard Order
ORD1665,CUST109,Beauty,UPI,2423.94,10,3,4,3.0,No,Tier 2,1,Minor Delay,Regular Order,2181.5460000000003,Standard Order
ORD1666,CUST345,Electronics,Debit Card,323.12,0,4,6,3.0,No,Tier 1,2,Minor Delay,Regular Order,323.12,Standard Order
ORD1667,CUST168,Beauty,Credit Card,1182.4,5,6,10,2.0,No,Tier 1,4,Severe Delay,Regular Order,1123.28,Standard Order
ORD1668,CUST199,Home & Kitchen,Credit Card,1034.39,5,6,7,3.0,No,Tier 3,1,Minor Delay,Regular Order,982.6705000000001,Standard Order
ORD1669,CUST133,Electronics,Credit Card,1669.8,5,3,3,4.0,Yes,Tier 1,0,On-Time,Regular Order,1586.31,Standard Order
ORD1670,CUST279,Fashion,UPI,1117.03,0,7,6,3.0,No,Tier 1,-1,Early,Regular Order,1117.03,Standard Order
ORD1671,CUST322,Home & Kitchen,UPI,1133.75,0,2,4,3.0,No,Tier 1,2,Minor Delay,Regular Order,1133.75,Standard Order
ORD1672,CUST237,Electronics,Credit Card,873.69,0,4,4,4.0,No,Tier 2,0,On-Time,Regular Order,873.69,Standard Order
ORD1673,CUST349,Home & Kitchen,UPI,643.25,0,5,6,5.0,No,Tier 2,1,Minor Delay,Regular Order,643.25,Standard Order
ORD1674,CUST246,Fashion,UPI,989.95,15,3,4,4.0,No,Tier 2,1,Minor Delay,Regular Order,841.4575,Standard Order
ORD1675,CUST285,Home & Kitchen,UPI,351.35,5,4,5,3.0,No,Tier 2,1,Minor Delay,Regular Order,333.7825,Standard Order
ORD1676,CUST195,Electronics,UPI,4108.93,5,4,6,4.0,No,Tier 1,2,Minor Delay,High-Value Order,3903.4835000000003,Loyal & Satisfied
ORD1677,CUST100,Beauty,Credit Card,1703.84,5,7,6,2.0,No,Tier 1,-1,Early,Regular Order,1618.648,Standard Order
ORD1678,CUST347,Beauty,UPI,3855.6,15,5,6,2.0,No,Tier 3,1,Minor Delay,High-Value Order,3277.2599999999998,Standard Order
ORD1679,CUST168,Beauty,UPI,508.55,30,4,6,3.0,No,Tier 3,2,Minor Delay,Regular Order,355.985,Standard Order
ORD1680,CUST336,Home & Kitchen,UPI,2737.74,20,7,7,5.0,No,Tier 1,0,On-Time,Regular Order,2190.192,Loyal & Satisfied
ORD1681,CUST103,Electronics,Debit Card,2185.26,15,2,3,3.0,No,Tier 2,1,Minor Delay,Regular Order,1857.4710000000002,Standard Order
ORD1682,CUST115,Books,UPI,1556.69,10,7,7,1.0,No,Tier 1,0,On-Time,Regular Order,1401.0210000000002,Standard Order
ORD1683,CUST123,Electronics,Cash on Delivery,1377.09,15,2,6,2.0,No,Tier 1,4,Severe Delay,Regular Order,1170.5265,Standard Order
ORD1684,CUST179,Electronics,Cash on Delivery,656.72,10,2,1,5.0,No,Tier 1,-1,Early,Regular Order,591.048,Standard Order
ORD1685,CUST346,Fashion,Debit Card,2234.07,5,4,4,4.0,No,Tier 1,0,On-Time,Regular Order,2122.3665,Loyal & Satisfied
ORD1686,CUST101,Fashion,UPI,1035.42,5,7,7,3.0,No,Tier 2,0,On-Time,Regular Order,983.649,Standard Order
ORD1687,CUST340,Books,Debit Card,288.24,5,2,3,4.0,Yes,Tier 2,1,Minor Delay,Regular Order,273.828,Standard Order
ORD1688,CUST319,Home & Kitchen,Debit Card,650.27,30,5,5,4.0,Yes,Tier 1,0,On-Time,Regular Order,455.18899999999996,High-Risk Transaction
ORD1689,CUST227,Fashion,Credit Card,3485.54,10,4,4,4.0,No,Tier 1,0,On-Time,Regular Order,3136.986,Loyal & Satisfied
ORD1690,CUST259,Fashion,UPI,2482.0,15,7,7,3.0,No,Tier 3,0,On-Time,Regular Order,2109.7,Standard Order
ORD1691,CUST318,Beauty,Cash on Delivery,5014.59,5,7,11,5.0,No,Tier 1,4,Severe Delay,High-Value Order,4763.8605,Loyal & Satisfied
ORD1692,CUST183,Fashion,UPI,1386.61,10,6,6,3.0,No,Tier 2,0,On-Time,Regular Order,1247.9489999999998,Standard Order
ORD1693,CUST251,Fashion,Cash on Delivery,541.24,0,7,6,4.0,Yes,Tier 1,-1,Early,Regular Order,541.24,Standard Order
ORD1694,CUST239,Electronics,Cash on Delivery,413.25,0,4,5,1.0,No,Tier 2,1,Minor Delay,Regular Order,413.25,Standard Order
ORD1695,CUST277,Books,UPI,448.3,20,5,5,3.0,No,Tier 1,0,On-Time,Regular Order,358.64000000000004,Standard Order
ORD1696,CUST262,Home & Kitchen,Cash on Delivery,223.99,10,7,11,3.0,No,Tier 1,4,Severe Delay,Regular Order,201.591,Standard Order
ORD1697,CUST223,Electronics,Cash on Delivery,794.5,5,6,5,4.0,No,Tier 1,-1,Early,Regular Order,754.775,Standard Order
ORD1698,CUST132,Electronics,Debit Card,454.98,20,4,5,1.0,No,Tier 1,1,Minor Delay,Regular Order,363.98400000000004,Standard Order
ORD1699,CUST260,Home & Kitchen,UPI,836.53,5,2,2,4.0,Yes,Tier 1,0,On-Time,Regular Order,794.7035,Standard Order
ORD1700,CUST288,Home & Kitchen,Credit Card,3479.94,50,3,3,3.0,No,Tier 2,0,On-Time,Regular Order,1739.97,Standard Order
ORD1701,CUST278,Fashion,UPI,875.68,5,3,4,4.0,No,Tier 1,1,Minor Delay,Regular Order,831.896,Standard Order
ORD1702,CUST270,Beauty,Cash on Delivery,2724.33,5,2,2,5.0,No,Tier 1,0,On-Time,Regular Order,2588.1135,Loyal & Satisfied
ORD1703,CUST200,Electronics,UPI,1316.18,5,7,8,4.0,No,Tier 2,1,Minor Delay,Regular Order,1250.371,Loyal & Satisfied
ORD1704,CUST111,Fashion,Credit Card,540.64,0,3,3,4.0,No,Tier 2,0,On-Time,Regular Order,540.64,Standard Order
ORD1705,CUST166,Beauty,UPI,727.8,0,3,3,4.0,No,Tier 3,0,On-Time,Regular Order,727.8,Standard Order
ORD1706,CUST164,Fashion,Credit Card,305.18,15,2,2,3.0,No,Tier 2,0,On-Time,Regular Order,259.403,Standard Order
ORD1707,CUST260,Home & Kitchen,Debit Card,686.79,30,7,14,5.0,No,Tier 2,7,Severe Delay,Regular Order,480.75299999999993,Standard Order
ORD1708,CUST267,Fashion,Cash on Delivery,1558.13,20,7,7,3.0,No,Tier 2,0,On-Time,Regular Order,1246.5040000000001,Standard Order
ORD1709,CUST173,Fashion,Credit Card,289.81,0,2,2,4.0,No,Tier 3,0,On-Time,Regular Order,289.81,Standard Order
ORD1710,CUST142,Beauty,UPI,475.9,10,7,7,4.0,No,Tier 3,0,On-Time,Regular Order,428.31,Standard Order
ORD1711,CUST143,Fashion,Cash on Delivery,776.44,0,7,7,3.0,No,Tier 1,0,On-Time,Regular Order,776.44,Standard Order
ORD1712,CUST128,Beauty,Debit Card,5024.17,0,4,4,3.0,No,Tier 1,0,On-Time,High-Value Order,5024.17,Standard Order
ORD1713,CUST240,Electronics,Cash on Delivery,2043.77,15,4,8,4.0,Yes,Tier 1,4,Severe Delay,Regular Order,1737.2045,Standard Order
ORD1714,CUST111,Electronics,Credit Card,1786.8,10,2,2,5.0,Yes,Tier 2,0,On-Time,Regular Order,1608.12,Standard Order
ORD1715,CUST194,Electronics,Debit Card,348.22,0,5,7,5.0,No,Tier 2,2,Minor Delay,Regular Order,348.22,Standard Order
ORD1716,CUST145,Home & Kitchen,UPI,2022.4,0,3,2,4.0,No,Tier 2,-1,Early,Regular Order,2022.4,Loyal & Satisfied
ORD1717,CUST229,Fashion,Debit Card,2046.04,50,4,5,4.0,No,Tier 1,1,Minor Delay,Regular Order,1023.02,Loyal & Satisfied
ORD1718,CUST342,Beauty,Debit Card,1302.86,0,3,7,5.0,No,Tier 2,4,Severe Delay,Regular Order,1302.86,Loyal & Satisfied
ORD1719,CUST341,Fashion,UPI,5770.42,10,6,6,2.0,Yes,Tier 3,0,On-Time,High-Value Order,5193.378000000001,Standard Order
ORD1720,CUST134,Beauty,Debit Card,672.1,10,2,6,3.0,No,Tier 1,4,Severe Delay,Regular Order,604.89,Standard Order
ORD1721,CUST314,Electronics,Debit Card,3601.82,0,5,5,4.0,No,Tier 2,0,On-Time,Regular Order,3601.82,Loyal & Satisfied
ORD1722,CUST180,Beauty,Cash on Delivery,3154.33,0,6,10,5.0,No,Tier 1,4,Severe Delay,Regular Order,3154.33,Loyal & Satisfied
ORD1723,CUST189,Books,UPI,1143.65,5,6,7,5.0,Yes,Tier 3,1,Minor Delay,Regular Order,1086.4675,Standard Order
ORD1724,CUST107,Books,Cash on Delivery,917.66,20,7,7,3.0,No,Tier 3,0,On-Time,Regular Order,734.128,Standard Order
ORD1725,CUST192,Books,Cash on Delivery,4732.16,10,6,6,2.0,No,Tier 2,0,On-Time,High-Value Order,4258.944,Standard Order
ORD1726,CUST253,Books,Credit Card,330.6,15,2,2,3.0,No,Tier 2,0,On-Time,Regular Order,281.01,Standard Order
ORD1727,CUST301,Home & Kitchen,Cash on Delivery,1152.32,50,4,3,3.0,No,Tier 3,-1,Early,Regular Order,576.16,Standard Order
ORD1728,CUST189,Electronics,UPI,4833.45,20,2,1,3.0,No,Tier 2,-1,Early,High-Value Order,3866.76,Standard Order
ORD1729,CUST261,Electronics,UPI,1172.95,10,4,3,4.0,No,Tier 1,-1,Early,Regular Order,1055.655,Loyal & Satisfied
ORD1730,CUST214,Beauty,Credit Card,452.59,10,6,6,1.0,No,Tier 2,0,On-Time,Regular Order,407.33099999999996,Standard Order
ORD1731,CUST204,Home & Kitchen,UPI,1247.25,15,6,7,5.0,Yes,Tier 1,1,Minor Delay,Regular Order,1060.1625,Standard Order
ORD1732,CUST234,Books,UPI,474.45,15,5,4,3.0,No,Tier 1,-1,Early,Regular Order,403.28249999999997,Standard Order
ORD1733,CUST295,Fashion,Cash on Delivery,1080.02,10,4,3,4.0,No,Tier 3,-1,Early,Regular Order,972.018,Standard Order
ORD1734,CUST157,Electronics,Cash on Delivery,292.31,15,6,7,2.0,Yes,Tier 2,1,Minor Delay,Regular Order,248.46349999999998,Standard Order
ORD1735,CUST344,Electronics,Cash on Delivery,1316.11,0,7,7,3.0,Yes,Tier 1,0,On-Time,Regular Order,1316.11,Standard Order
ORD1736,CUST213,Home & Kitchen,UPI,1072.76,10,3,2,2.0,No,Tier 1,-1,Early,Regular Order,965.484,Standard Order
ORD1737,CUST336,Fashion,Debit Card,1817.23,5,5,5,4.0,No,Tier 1,0,On-Time,Regular Order,1726.3685,Loyal & Satisfied
ORD1738,CUST174,Electronics,UPI,1395.38,0,2,6,5.0,No,Tier 1,4,Severe Delay,Regular Order,1395.38,Loyal & Satisfied
ORD1739,CUST256,Fashion,Debit Card,1157.16,0,5,7,4.0,No,Tier 1,2,Minor Delay,Regular Order,1157.16,Loyal & Satisfied
ORD1740,CUST219,Electronics,Debit Card,1604.56,15,3,3,3.0,Yes,Tier 2,0,On-Time,Regular Order,1363.876,Standard Order
ORD1741,CUST263,Home & Kitchen,UPI,386.5,10,4,5,5.0,Yes,Tier 1,1,Minor Delay,Regular Order,347.85,Standard Order
ORD1742,CUST316,Fashion,Debit Card,1285.71,5,2,2,3.0,No,Tier 2,0,On-Time,Regular Order,1221.4245,Standard Order
ORD1743,CUST120,Books,Credit Card,426.65,10,2,3,2.0,Yes,Tier 1,1,Minor Delay,Regular Order,383.985,Standard Order
ORD1744,CUST348,Fashion,Cash on Delivery,3316.71,10,4,5,4.0,No,Tier 3,1,Minor Delay,Regular Order,2985.039,Loyal & Satisfied
ORD1745,CUST263,Fashion,Credit Card,284.94,0,5,6,5.0,No,Tier 1,1,Minor Delay,Regular Order,284.94,Standard Order
ORD1746,CUST237,Electronics,UPI,875.33,15,6,6,1.0,No,Tier 1,0,On-Time,Regular Order,744.0305,Standard Order
ORD1747,CUST200,Electronics,Cash on Delivery,1628.07,20,5,4,3.0,No,Tier 1,-1,Early,Regular Order,1302.4560000000001,Standard Order
ORD1748,CUST300,Fashion,Debit Card,935.04,20,3,3,5.0,Yes,Tier 2,0,On-Time,Regular Order,748.032,Standard Order
ORD1749,CUST251,Fashion,UPI,315.94,15,7,9,2.0,No,Tier 2,2,Minor Delay,Regular Order,268.549,Standard Order
ORD1750,CUST291,Home & Kitchen,Cash on Delivery,1167.25,10,6,6,2.0,Yes,Tier 1,0,On-Time,Regular Order,1050.525,Standard Order
ORD1751,CUST326,Fashion,Debit Card,1431.43,0,5,7,4.0,No,Tier 1,2,Minor Delay,Regular Order,1431.43,Loyal & Satisfied
ORD1752,CUST276,Home & Kitchen,Credit Card,1660.03,5,7,14,5.0,No,Tier 1,7,Severe Delay,Regular Order,1577.0285,Loyal & Satisfied
ORD1753,CUST198,Beauty,Cash on Delivery,760.67,0,7,7,4.0,No,Tier 2,0,On-Time,Regular Order,760.67,Standard Order
ORD1754,CUST339,Books,Debit Card,1195.2,50,4,5,4.0,No,Tier 2,1,Minor Delay,Regular Order,597.6,Loyal & Satisfied
ORD1755,CUST135,Electronics,Credit Card,918.9,0,3,4,4.0,Yes,Tier 1,1,Minor Delay,Regular Order,918.9,Standard Order
ORD1756,CUST309,Fashion,UPI,1537.9,0,3,10,1.0,No,Tier 1,7,Severe Delay,Regular Order,1537.9,Standard Order
ORD1757,CUST340,Electronics,UPI,1251.21,30,3,10,4.0,No,Tier 1,7,Severe Delay,Regular Order,875.847,Loyal & Satisfied
ORD1758,CUST330,Electronics,UPI,1095.24,30,6,7,3.0,No,Tier 1,1,Minor Delay,Regular Order,766.668,Standard Order
ORD1759,CUST195,Beauty,UPI,544.46,20,2,2,3.0,Yes,Tier 2,0,On-Time,Regular Order,435.56800000000004,Standard Order
ORD1760,CUST251,Electronics,UPI,202.42,0,6,7,4.0,No,Tier 1,1,Minor Delay,Regular Order,202.42,Standard Order
ORD1761,CUST250,Fashion,Cash on Delivery,429.51,0,5,4,3.0,Yes,Tier 1,-1,Early,Regular Order,429.51,Standard Order
ORD1762,CUST289,Home & Kitchen,Cash on Delivery,349.41,5,7,8,2.0,No,Tier 1,1,Minor Delay,Regular Order,331.9395,Standard Order
ORD1763,CUST323,Home & Kitchen,UPI,915.41,0,7,11,1.0,No,Tier 3,4,Severe Delay,Regular Order,915.41,Standard Order
ORD1764,CUST136,Home & Kitchen,Debit Card,1336.9,0,2,2,3.0,No,Tier 3,0,On-Time,Regular Order,1336.9,Standard Order
ORD1765,CUST111,Electronics,Debit Card,487.56,10,5,6,5.0,No,Tier 1,1,Minor Delay,Regular Order,438.80400000000003,Standard Order
ORD1766,CUST212,Fashion,UPI,3557.38,30,2,2,4.0,No,Tier 1,0,On-Time,Regular Order,2490.1659999999997,Loyal & Satisfied
ORD1767,CUST282,Fashion,Credit Card,208.05,5,7,7,4.0,No,Tier 1,0,On-Time,Regular Order,197.6475,Standard Order
ORD1768,CUST112,Electronics,Debit Card,1975.68,15,6,6,3.0,No,Tier 2,0,On-Time,Regular Order,1679.328,Standard Order
ORD1769,CUST122,Fashion,Credit Card,1377.65,15,3,4,3.0,No,Tier 1,1,Minor Delay,Regular Order,1171.0025,Standard Order
